9591,0,0.5,0.25,0.1,DrCash1977,SkaHot
9592,3,0.48,0.25,0.1,Novassman,LuckyAce96
9593,3,7.97,0.5,0.25,DClaWyer,Indigol
9594,3,7.24,0.5,0.25,d4av,IlxxxlI
9595,0,0.2,0.25,0.1,IlxxxlI,TheBigALofVA
9596,3,0.57,0.25,0.1,shocktheworld,Novassman
9597,2,3.57,0.5,0.25,popeyebt2,narrowrange
9598,3,9.14,0.25,0.1,shocktheworld,TheKingBigD
9599,1,0.48,0.25,0.1,IlxxxlI,shocktheworld
9600,3,0.48,0.25,0.1,Skoby101,DrCash1977
9601,0,0.6,0.25,0.1,booya25,IlxxxlI
9602,3,2.14,0.5,0.25,IlxxxlI,caballeroXXX
9603,0,1.25,0.25,0.1,Poteplie,IlxxxlI
9604,0,0.2,0.25,0.1,booya25,Skoby101
9605,3,28.9,0.5,0.25,TZhang,DClaWyer
9606,0,1.25,0.5,0.25,d4av,IlxxxlI
9607,2,2.0,0.25,0.1,Falcons99,shocktheworld
9608,0,0.5,0.5,0.25,Xamroll,d4av
9609,0,0.6,0.25,0.1,IlxxxlI,booya25
9610,3,22.8,0.5,0.25,IlxxxlI,popeyebt2
9611,0,0.2,0.25,0.1,Helene91,BadOutfit
9612,3,2.38,0.25,0.1,LuckyAce96,booya25
9613,0,0.5,0.5,0.25,Xamroll,d4av
9614,0,9.75,0.5,0.25,dangerspike,TZhang
9615,0,0.6,0.25,0.1,PersonaGrata2016,IlxxxlI
9616,0,1.25,0.5,0.25,Indigol,Xamroll
9617,0,0.5,0.25,0.1,shocktheworld,LuckyAce96
9618,1,3.57,0.5,0.25,Xamroll,IlxxxlI
9619,0,1.25,0.5,0.25,IlxxxlI,dangerspike
9620,2,1.19,0.25,0.1,ramieliasov,booya25
9621,2,0.48,0.25,0.1,Hkb2145,shocktheworld
9622,0,1.25,0.5,0.25,dellindi,Indigol
9623,3,16.18,0.25,0.1,Aacedugan,Falcons99
9624,3,0.57,0.25,0.1,SkaHot,PersonaGrata2016
9625,0,0.5,0.25,0.1,IlxxxlI,Hkb2145
9626,3,3.24,0.25,0.1,Blakemoneous,Helene91
9627,0,1.25,0.25,0.1,SkaHot,ramieliasov
9628,2,13.19,0.5,0.25,Indigol,Xamroll
9629,0,0.6,0.25,0.1,kudos72off,Aacedugan
9630,1,6.89,0.5,0.25,aquamarin,IlxxxlI
9631,1,3.09,0.5,0.25,caballeroXXX,dellindi
9632,3,9.74,0.5,0.25,caballeroXXX,Xamroll
9633,0,1.25,0.5,0.25,caballeroXXX,Indigol
9634,0,1.75,0.25,0.1,AcesHigh14,Blakemoneous
9635,0,0.5,0.5,0.25,IlxxxlI,caballeroXXX
9636,2,1.71,0.25,0.1,booya25,IlxxxlI
9637,0,1.25,0.5,0.25,Indigol,aquamarin
9638,2,1.2,0.25,0.1,Poteplie,kudos72off
9639,0,0.6,0.25,0.1,shocktheworld,booya25
9640,0,0.5,0.5,0.25,DClaWyer,Indigol
9641,3,3.71,0.5,0.25,Indigol,caballeroXXX
9642,2,2.14,0.5,0.25,IlxxxlI,caballeroXXX
9643,2,2.92,0.25,0.1,PersonaGrata2016,AcesHigh14
9644,3,7.58,0.25,0.1,DrCash1977,SkaHot
9645,0,1.25,0.5,0.25,d4av,IlxxxlI
9646,2,3.99,0.25,0.1,Pro-Bro,SkaHot
9647,3,0.95,0.25,0.1,Hkb2145,shocktheworld
9648,0,0.5,0.5,0.25,IlxxxlI,Indigol
9649,0,1.25,0.5,0.25,d4av,IlxxxlI
9650,1,1.67,0.25,0.1,IlxxxlI,Poteplie
9651,0,0.5,0.25,0.1,Skoby101,DrCash1977
9652,0,0.5,0.25,0.1,IlxxxlI,Hkb2145
9653,3,46.36,0.25,0.1,TheBigALofVA,PersonaGrata2016
9654,2,3.33,0.5,0.25,Xamroll,d4av
9655,0,0.6,0.25,0.1,Helene91,IlxxxlI
9656,0,0.5,0.5,0.25,Xamroll,d4av
9657,0,0.6,0.25,0.1,booya25,IlxxxlI
9658,0,1.25,0.5,0.25,Indigol,Xamroll
9659,3,13.83,0.5,0.25,dangerspike,DClaWyer
9660,0,0.2,0.25,0.1,gal1212,booya25
9661,2,4.85,0.25,0.1,AcesHigh14,Pro-Bro
9662,0,6.5,0.25,0.1,IlxxxlI,TheBigALofVA
9663,0,0.5,0.5,0.25,IlxxxlI,dangerspike
9664,3,13.97,0.5,0.25,Xamroll,IlxxxlI
9665,0,1.25,0.5,0.25,dellindi,Indigol
9666,0,0.6,0.25,0.1,Hkb2145,gal1212
9667,0,0.6,0.25,0.1,IlxxxlI,Hkb2145
9668,0,1.64,0.25,0.1,IlxxxlI,AcesHigh14
9669,3,5.47,0.5,0.25,38979,Xamroll
9670,0,8.0,0.5,0.25,caballeroXXX,Xamroll
9671,0,0.5,0.5,0.25,Indigol,caballeroXXX
9672,2,0.81,0.25,0.1,booya25,IlxxxlI
9673,3,23.35,0.25,0.1,AcesHigh14,Helene91
9674,0,3.75,0.5,0.25,d4av,narrowrange
9675,3,10.64,0.5,0.25,aquamarin,IlxxxlI
9676,3,37.85,0.25,0.1,booya25,Skoby101
9677,3,7.6,0.5,0.25,caballeroXXX,dellindi
9678,0,0.5,0.5,0.25,LibraScorpio,DClaWyer
9679,1,9.27,0.5,0.25,Indigol,38979
9680,1,1.28,0.25,0.1,gal1212,booya25
9681,1,0.48,0.25,0.1,TheKingBigD,AcesHigh14
9682,0,0.5,0.5,0.25,caballeroXXX,Indigol
9683,1,3.42,0.25,0.1,IlxxxlI,booya25
9684,3,45.3,0.25,0.1,booya25,IlxxxlI
9685,1,0.48,0.25,0.1,Hkb2145,gal1212
9686,3,6.02,0.5,0.25,IlxxxlI,caballeroXXX
9687,2,4.37,0.25,0.1,Poteplie,IlxxxlI
9688,3,3.71,0.25,0.1,Falcons99,TheKingBigD
9689,3,70.43,0.5,0.25,IlxxxlI,d4av
9690,0,0.2,0.25,0.1,IlxxxlI,Hkb2145
9691,0,0.6,0.25,0.1,PersonaGrata2016,IlxxxlI
9692,3,7.37,0.5,0.25,IlxxxlI,caballeroXXX
9693,3,12.92,0.5,0.25,dangerspike,LibraScorpio
9694,1,1.43,0.25,0.1,Aacedugan,Falcons99
9695,0,0.6,0.25,0.1,daytrader100,Poteplie
9696,0,1.25,0.25,0.1,booya25,IlxxxlI
9697,3,14.25,0.25,0.1,ramieliasov,booya25
9698,0,0.2,0.25,0.1,gal1212,booya25
9699,0,2.25,0.5,0.25,Xamroll,IlxxxlI
9700,0,1.0,0.5,0.25,d4av,IlxxxlI
9701,0,1.25,0.25,0.1,kudos72off,Aacedugan
9702,1,3.57,0.5,0.25,d4av,IlxxxlI
9703,0,0.6,0.25,0.1,Hkb2145,gal1212
9704,0,0.5,0.5,0.25,caballeroXXX,Xamroll
9705,1,1.76,0.25,0.1,BadOutfit,daytrader100
9706,0,2.35,0.25,0.1,SkaHot,PersonaGrata2016
9707,0,0.6,0.25,0.1,SkaHot,ramieliasov
9708,0,0.2,0.25,0.1,IlxxxlI,Hkb2145
9709,0,1.25,0.5,0.25,Indigol,caballeroXXX
9710,0,1.25,0.5,0.25,Xamroll,d4av
9711,3,39.14,0.5,0.25,IlxxxlI,dangerspike
9712,0,3.5,0.5,0.25,Xamroll,d4av
9713,1,1.52,0.25,0.1,Blakemoneous,BadOutfit
9714,1,1.76,0.25,0.1,booya25,IlxxxlI
9715,0,1.25,0.5,0.25,narrowrange,Indigol
9716,0,3.5,0.5,0.25,aquamarin,IlxxxlI
9717,0,0.2,0.25,0.1,AcesHigh14,Blakemoneous
9718,0,8.25,0.5,0.25,38979,Xamroll
9719,2,3.44,0.25,0.1,Poteplie,kudos72off
9720,0,1.25,0.5,0.25,DClaWyer,aquamarin
9721,2,2.62,0.5,0.25,Indigol,Xamroll
9722,0,1.0,0.5,0.25,d4av,narrowrange
9723,0,0.5,0.25,0.1,gal1212,booya25
9724,1,3.42,0.25,0.1,Pro-Bro,SkaHot
9725,0,2.5,0.25,0.1,DrCash1977,SkaHot
9726,0,0.6,0.25,0.1,PersonaGrata2016,AcesHigh14
9727,0,0.5,0.5,0.25,dellindi,Indigol
9728,0,1.25,0.5,0.25,IlxxxlI,d4av
9729,0,0.5,0.25,0.1,Hkb2145,gal1212
9730,0,1.0,0.5,0.25,Indigol,38979
9731,0,0.5,0.25,0.1,IlxxxlI,Hkb2145
9732,0,0.2,0.25,0.1,AcesHigh14,Pro-Bro
9733,0,0.6,0.25,0.1,Skoby101,DrCash1977
9734,0,1.25,0.5,0.25,Xamroll,IlxxxlI
9735,1,1.52,0.25,0.1,IlxxxlI,Poteplie
9736,1,1.76,0.25,0.1,TheBigALofVA,PersonaGrata2016
9737,0,3.5,0.5,0.25,caballeroXXX,Indigol
9738,2,11.74,0.5,0.25,LibraScorpio,DClaWyer
9739,0,0.6,0.25,0.1,IlxxxlI,AcesHigh14
9740,3,97.75,0.5,0.25,caballeroXXX,dellindi
9741,0,0.6,0.25,0.1,booya25,Skoby101
9742,0,0.6,0.25,0.1,mugiwara_boy,IlxxxlI
9743,1,2.0,0.25,0.1,booya25,IlxxxlI
9744,0,0.2,0.25,0.1,IlxxxlI,TheBigALofVA
9745,1,0.95,0.5,0.25,IlxxxlI,caballeroXXX
9746,0,0.2,0.25,0.1,Poteplie,IlxxxlI
9747,3,12.8,0.5,0.25,caballeroXXX,Xamroll
9748,0,1.85,0.25,0.1,booya25,IlxxxlI
9749,1,1.67,0.25,0.1,gal1212,booya25
9750,2,8.98,0.25,0.1,AcesHigh14,mugiwara_boy
9751,3,12.0,0.5,0.25,dangerspike,LibraScorpio
9752,0,1.25,0.5,0.25,Indigol,caballeroXXX
9753,0,3.25,0.5,0.25,d4av,IlxxxlI
9754,3,12.61,0.5,0.25,IlxxxlI,caballeroXXX
9755,3,1.19,0.25,0.1,shocktheworld,gal1212
9756,1,3.57,0.5,0.25,IlxxxlI,dangerspike
9757,0,0.6,0.25,0.1,Blakemoneous,BadOutfit
9758,2,4.99,0.25,0.1,IlxxxlI,booya25
9759,0,1.25,0.5,0.25,narrowrange,Indigol
9760,3,1.19,0.25,0.1,ramieliasov,booya25
9761,0,0.6,0.25,0.1,AcesHigh14,Blakemoneous
9762,1,1.52,0.25,0.1,Hkb2145,shocktheworld
9763,0,0.5,0.5,0.25,d4av,narrowrange
9764,3,3.09,0.5,0.25,Xamroll,d4av
9765,1,1.76,0.25,0.1,PersonaGrata2016,IlxxxlI
9766,0,0.5,0.5,0.25,IlxxxlI,d4av
9767,0,1.25,0.5,0.25,38979,Xamroll
9768,0,1.49,0.25,0.1,PersonaGrata2016,AcesHigh14
9769,2,0.57,0.25,0.1,IlxxxlI,Hkb2145
9770,2,1.28,0.25,0.1,SkaHot,ramieliasov
9771,3,28.64,0.25,0.1,TheKingBigD,AcesHigh14
9772,0,1.25,0.5,0.25,Xamroll,IlxxxlI
9773,0,0.2,0.25,0.1,SkaHot,PersonaGrata2016
9774,3,19.05,0.5,0.25,aquamarin,IlxxxlI
9775,2,18.35,0.5,0.25,d4av,IlxxxlI
9776,0,0.5,0.25,0.1,TheBigALofVA,PersonaGrata2016
9777,0,0.2,0.25,0.1,Pro-Bro,SkaHot
9778,0,8.5,0.5,0.25,Indigol,38979
9779,2,1.05,0.25,0.1,booya25,IlxxxlI
9780,1,2.85,0.5,0.25,caballeroXXX,Xamroll
9781,0,1.25,0.5,0.25,magicriver88,aquamarin
9782,0,0.5,0.5,0.25,Indigol,caballeroXXX
9783,1,1.76,0.25,0.1,AcesHigh14,Pro-Bro
9784,1,1.05,0.25,0.1,IlxxxlI,TheBigALofVA
9785,1,3.91,0.25,0.1,shocktheworld,booya25
9786,1,2.24,0.25,0.1,tartlain,TheKingBigD
9787,3,13.62,0.25,0.1,DrCash1977,SkaHot
9788,0,1.25,0.5,0.25,narrowrange,Indigol
9789,3,107.78,0.5,0.25,caballeroXXX,Indigol
9790,3,3.09,0.5,0.25,Xamroll,d4av
9791,0,0.6,0.25,0.1,BadOutfit,IlxxxlI
9792,1,0.48,0.25,0.1,IlxxxlI,AcesHigh14
9793,2,1.66,0.25,0.1,Hkb2145,shocktheworld
9794,0,0.5,0.5,0.25,d4av,narrowrange
9795,0,1.25,0.5,0.25,Indigol,Xamroll
9796,0,1.25,0.5,0.25,IlxxxlI,caballeroXXX
9797,3,6.65,0.5,0.25,DClaWyer,magicriver88
9798,0,0.6,0.25,0.1,tartlain,BadOutfit
9799,2,0.57,0.25,0.1,IlxxxlI,Hkb2145
9800,1,2.24,0.25,0.1,Falcons99,tartlain
9801,3,0.57,0.25,0.1,Skoby101,DrCash1977
9802,0,1.25,0.5,0.25,IlxxxlI,d4av
9803,0,1.75,0.25,0.1,booya25,IlxxxlI
9804,0,0.6,0.25,0.1,Aacedugan,Falcons99
9805,1,2.14,0.5,0.25,dellindi,Indigol
9806,1,1.52,0.25,0.1,booya25,IlxxxlI
9807,0,0.6,0.25,0.1,Blakemoneous,tartlain
9808,1,3.57,0.5,0.25,Xamroll,IlxxxlI
9809,0,0.6,0.25,0.1,shocktheworld,booya25
9810,0,23.6,0.5,0.25,d4av,IlxxxlI
9811,0,0.6,0.25,0.1,ramieliasov,booya25
9812,3,2.89,0.5,0.25,LibraScorpio,DClaWyer
9813,0,1.25,0.5,0.25,caballeroXXX,dellindi
9814,0,0.2,0.25,0.1,SkaHot,ramieliasov
9815,0,1.25,0.5,0.25,Xamroll,d4av
9816,1,1.85,0.25,0.1,DrCash1977,Aacedugan
9817,3,1.54,0.25,0.1,Hkb2145,shocktheworld
9818,3,1.34,0.25,0.1,booya25,Skoby101
9819,2,2.49,0.25,0.1,AcesHigh14,Blakemoneous
9820,0,0.2,0.25,0.1,IlxxxlI,Hkb2145
9821,0,1.25,0.5,0.25,38979,Xamroll
9822,0,0.6,0.25,0.1,IlxxxlI,DrCash1977
9823,0,0.2,0.25,0.1,IlxxxlI,booya25
9824,2,8.79,0.5,0.25,caballeroXXX,Xamroll
9825,0,1.5,0.25,0.1,booya25,IlxxxlI
9826,3,4.18,0.5,0.25,IlxxxlI,caballeroXXX
9827,0,1.25,0.5,0.25,Indigol,38979
9828,2,1.67,0.25,0.1,PersonaGrata2016,AcesHigh14
9829,3,12.36,0.5,0.25,dangerspike,LibraScorpio
9830,0,1.25,0.5,0.25,Indigol,caballeroXXX
9831,0,0.6,0.25,0.1,shocktheworld,booya25
9832,3,48.65,0.25,0.1,Pro-Bro,SkaHot
9833,1,2.24,0.25,0.1,mugiwara_boy,IlxxxlI
9834,0,1.25,0.5,0.25,narrowrange,Indigol
9835,0,0.5,0.25,0.1,Hkb2145,shocktheworld
9836,0,8.5,0.5,0.25,d4av,IlxxxlI
9837,2,1.05,0.25,0.1,PersonaGrata2016,IlxxxlI
9838,1,2.43,0.5,0.25,caballeroXXX,Indigol
9839,0,0.6,0.25,0.1,AcesHigh14,Pro-Bro
9840,1,4.52,0.5,0.25,IlxxxlI,dangerspike
9841,0,0.2,0.25,0.1,IlxxxlI,Hkb2145
9842,0,5.35,0.25,0.1,TheBigALofVA,PersonaGrata2016
9843,0,2.55,0.5,0.25,d4av,narrowrange
9844,0,0.5,0.5,0.25,aquamarin,IlxxxlI
9845,0,0.6,0.25,0.1,AcesHigh14,mugiwara_boy
9846,0,1.25,0.5,0.25,IlxxxlI,caballeroXXX
9847,0,0.5,0.25,0.1,booya25,IlxxxlI
9848,0,1.25,0.5,0.25,Xamroll,d4av
9849,0,0.5,0.5,0.25,d4av,IlxxxlI
9850,0,0.5,0.5,0.25,IlxxxlI,d4av
9851,1,0.48,0.25,0.1,IlxxxlI,AcesHigh14
9852,1,1.43,0.25,0.1,IlxxxlI,TheBigALofVA
9853,0,1.25,0.5,0.25,Xamroll,IlxxxlI
9854,1,2.96,0.25,0.1,shocktheworld,booya25
9855,3,3.15,0.25,0.1,TheKingBigD,AcesHigh14
9856,0,1.0,0.5,0.25,Indigol,Xamroll
9857,0,0.6,0.25,0.1,tartlain,TheKingBigD
9858,1,1.43,0.25,0.1,mugiwara_boy,IlxxxlI
9859,1,2.85,0.5,0.25,caballeroXXX,Xamroll
9860,3,12.47,0.25,0.1,Hkb2145,shocktheworld
9861,2,2.14,0.5,0.25,dellindi,Indigol
9862,3,28.96,0.25,0.1,booya25,IlxxxlI
9863,1,0.48,0.25,0.1,micromanaging,mugiwara_boy
9864,3,6.46,0.5,0.25,Indigol,caballeroXXX
9865,0,1.1,0.25,0.1,ramieliasov,booya25
9866,2,3.94,0.25,0.1,IlxxxlI,Hkb2145
9867,0,0.2,0.25,0.1,SkaHot,ramieliasov
9868,3,61.88,0.25,0.1,Falcons99,tartlain
9869,1,0.57,0.25,0.1,tartlain,micromanaging
9870,1,1.76,0.25,0.1,booya25,IlxxxlI
9871,3,13.89,0.5,0.25,caballeroXXX,dellindi
9872,1,1.52,0.25,0.1,Aacedugan,Falcons99
9873,0,0.2,0.25,0.1,samotiti,booya25
9874,0,3.25,0.25,0.1,Pro-Bro,SkaHot
9875,3,10.82,0.5,0.25,narrowrange,Indigol
9876,2,2.62,0.5,0.25,d4av,Xamroll
9877,0,1.25,0.5,0.25,IlxxxlI,caballeroXXX
9878,2,1.52,0.25,0.1,Blakemoneous,tartlain
9879,0,5.0,0.5,0.25,Xamroll,d4av
9880,0,0.6,0.25,0.1,FatzPanda,samotiti
9881,0,0.6,0.25,0.1,1sickb0st0rd,Aacedugan
9882,0,1.25,0.5,0.25,d4av,IlxxxlI
9883,0,0.2,0.25,0.1,AcesHigh14,Blakemoneous
9884,1,2.43,0.5,0.25,d4av,narrowrange
9885,0,3.75,0.5,0.25,38979,Xamroll
9886,3,2.97,0.25,0.1,shocktheworld,FatzPanda
9887,3,2.95,0.25,0.1,AcesHigh14,Pro-Bro
9888,0,1.25,0.5,0.25,IlxxxlI,d4av
9889,0,0.2,0.25,0.1,Hkb2145,shocktheworld
9890,0,1.25,0.5,0.25,caballeroXXX,IlxxxlI
9891,0,0.6,0.25,0.1,IlxxxlI,AcesHigh14
9892,1,1.56,0.25,0.1,IlxxxlI,1sickb0st0rd
9893,1,1.52,0.25,0.1,PersonaGrata2016,AcesHigh14
9894,0,0.6,0.25,0.1,IlxxxlI,Hkb2145
9895,0,0.5,0.5,0.25,Indigol,caballeroXXX
9896,0,0.2,0.25,0.1,booya25,IlxxxlI
9897,3,42.3,0.5,0.25,dellindi,d4av
9898,0,0.6,0.25,0.1,booya25,IlxxxlI
9899,3,103.43,0.5,0.25,Xamroll,d4av
9900,0,0.6,0.25,0.1,TheBigALofVA,PersonaGrata2016
9901,2,6.89,0.5,0.25,Indigol,38979
9902,0,1.25,0.5,0.25,narrowrange,Indigol
9903,0,0.5,0.25,0.1,samotiti,booya25
9904,0,1.0,0.5,0.25,Indigol,dellindi
9905,2,6.48,0.25,0.1,mugiwara_boy,IlxxxlI
9906,0,1.0,0.5,0.25,caballeroXXX,Indigol
9907,0,1.25,0.5,0.25,IlxxxlI,Indigol
9908,2,2.62,0.5,0.25,Indigol,Xamroll
9909,0,2.5,0.5,0.25,IlxxxlI,caballeroXXX
9910,3,122.2,0.5,0.25,d4av,narrowrange
9911,1,1.67,0.25,0.1,FatzPanda,samotiti
9912,2,6.42,0.25,0.1,ramieliasov,booya25
9913,0,1.0,0.5,0.25,caballeroXXX,IlxxxlI
9914,1,3.44,0.25,0.1,IlxxxlI,TheBigALofVA
9915,0,0.2,0.25,0.1,Hkb2145,FatzPanda
9916,0,3.0,0.5,0.25,dellindi,Indigol
9917,3,22.09,0.5,0.25,d4av,IlxxxlI
9918,1,0.72,0.25,0.1,IlxxxlI,Hkb2145
9919,0,1.25,0.5,0.25,caballeroXXX,dellindi
9920,3,7.41,0.5,0.25,IlxxxlI,d4av
9921,0,0.5,0.5,0.25,Xamroll,d4av
9922,3,7.01,0.5,0.25,Xamroll,caballeroXXX
9923,3,46.43,0.25,0.1,SkaHot,ramieliasov
9924,2,8.43,0.25,0.1,mugiwara_boy,IlxxxlI
9925,1,0.81,0.25,0.1,booya25,IlxxxlI
9926,1,2.14,0.5,0.25,Katoosi,IlxxxlI
9927,0,0.6,0.25,0.1,Pro-Bro,SkaHot
9928,0,0.6,0.25,0.1,micromanaging,mugiwara_boy
9929,1,1.76,0.25,0.1,samotiti,booya25
9930,0,1.0,0.5,0.25,Indigol,38979
9931,0,0.2,0.25,0.1,dopey2,Pro-Bro
9932,3,6.46,0.5,0.25,dellindi,Xamroll
9933,0,1.0,0.5,0.25,caballeroXXX,Katoosi
9934,3,27.7,0.5,0.25,IlxxxlI,caballeroXXX
9935,0,0.5,0.5,0.25,caballeroXXX,Indigol
9936,0,1.25,0.5,0.25,Indigol,dellindi
9937,0,1.0,0.5,0.25,Xamroll,IlxxxlI
9938,2,3.42,0.25,0.1,luckytilt84,micromanaging
9939,3,1.19,0.25,0.1,FatzPanda,samotiti
9940,2,1.67,0.5,0.25,Indigol,caballeroXXX
9941,1,1.43,0.25,0.1,tartlain,luckytilt84
9942,2,2.52,0.5,0.25,IlxxxlI,caballeroXXX
9943,1,2.14,0.5,0.25,IlxxxlI,Indigol
9944,3,8.52,0.25,0.1,IlxxxlI,dopey2
9945,0,0.2,0.25,0.1,AcesHigh14,tartlain
9946,3,9.09,0.5,0.25,Indigol,Xamroll
9947,3,4.56,0.25,0.1,runsdeeply,FatzPanda
9948,0,1.25,0.5,0.25,Xamroll,IlxxxlI
9949,3,16.87,0.5,0.25,IlxxxlI,Indigol
9950,1,2.38,0.5,0.25,dellindi,Indigol
9951,0,1.25,0.5,0.25,38979,Xamroll
9952,1,1.87,0.25,0.1,booya25,IlxxxlI
9953,2,3.09,0.5,0.25,caballeroXXX,IlxxxlI
9954,0,1.0,0.5,0.25,Katoosi,IlxxxlI
9955,0,0.5,0.5,0.25,Xamroll,caballeroXXX
9956,0,1.25,0.5,0.25,caballeroXXX,dellindi
9957,2,2.95,0.25,0.1,IlxxxlI,runsdeeply
9958,0,0.6,0.25,0.1,ramieliasov,booya25
9959,0,1.25,0.5,0.25,caballeroXXX,Katoosi
9960,0,1.25,0.5,0.25,dellindi,Xamroll
9961,1,2.47,0.25,0.1,PersonaGrata2016,AcesHigh14
9962,0,3.25,0.5,0.25,Indigol,38979
9963,2,3.14,0.5,0.25,IlxxxlI,caballeroXXX
9964,0,1.0,0.5,0.25,caballeroXXX,Indigol
9965,0,3.75,0.5,0.25,Indigol,dellindi
9966,0,1.25,0.5,0.25,IlxxxlI,caballeroXXX
9967,1,1.43,0.25,0.1,TheBigALofVA,PersonaGrata2016
9968,3,3.24,0.25,0.1,booya25,IlxxxlI
9969,3,3.24,0.5,0.25,Indigol,caballeroXXX
9970,0,2.25,0.5,0.25,Xamroll,IlxxxlI
9971,0,0.6,0.25,0.1,samotiti,booya25
9972,0,1.0,0.5,0.25,IlxxxlI,Indigol
9973,0,3.75,0.5,0.25,Xamroll,IlxxxlI
9974,1,2.47,0.25,0.1,IlxxxlI,TheBigALofVA
9975,0,1.25,0.5,0.25,Indigol,Xamroll
9976,0,0.5,0.5,0.25,caballeroXXX,IlxxxlI
9977,0,1.25,0.5,0.25,38979,Xamroll
9978,3,13.27,0.25,0.1,SkaHot,ramieliasov
9979,0,1.25,0.5,0.25,dellindi,Indigol
9980,3,4.18,0.25,0.1,FatzPanda,samotiti
9981,2,1.19,0.5,0.25,narrowrange,Indigol
9982,1,2.14,0.5,0.25,Indigol,38979
9983,0,0.5,0.5,0.25,caballeroXXX,dellindi
9984,0,0.6,0.25,0.1,Pro-Bro,SkaHot
9985,0,0.5,0.25,0.1,runsdeeply,FatzPanda
9986,3,10.96,0.5,0.25,Xamroll,caballeroXXX
9987,0,0.5,0.5,0.25,caballeroXXX,Indigol
9988,0,1.25,0.5,0.25,IlxxxlI,caballeroXXX
9989,0,1.5,0.5,0.25,IlxxxlI,d4av
9990,0,0.2,0.25,0.1,dopey2,Pro-Bro
9991,0,1.25,0.5,0.25,dellindi,d4av
9992,0,1.25,0.5,0.25,d4av,IlxxxlI
9993,0,1.25,0.5,0.25,d4av,IlxxxlI
9994,0,1.25,0.5,0.25,Katoosi,IlxxxlI
9995,0,1.25,0.5,0.25,Xamroll,d4av
9996,3,4.58,0.25,0.1,micromanaging,IlxxxlI
9997,2,1.2,0.25,0.1,UglyBuzzard,runsdeeply
9998,1,0.48,0.25,0.1,IlxxxlI,dopey2
9999,2,2.14,0.5,0.25,caballeroXXX,Katoosi
10000,2,3.09,0.5,0.25,Xamroll,d4av
10001,0,0.2,0.25,0.1,luckytilt84,micromanaging
10002,3,5.47,0.5,0.25,Indigol,dellindi
10003,0,1.25,0.5,0.25,Indigol,Xamroll
10004,0,1.25,0.5,0.25,Indigol,caballeroXXX
10005,0,1.25,0.5,0.25,38979,Xamroll
10006,3,1.42,0.25,0.1,IlxxxlI,UglyBuzzard
10007,2,1.28,0.25,0.1,booya25,IlxxxlI
10008,0,1.25,0.5,0.25,Indigol,38979
10009,0,6.5,0.5,0.25,IlxxxlI,Indigol
10010,2,11.63,0.5,0.25,narrowrange,Indigol
10011,1,2.14,0.5,0.25,dellindi,Indigol
10012,2,0.57,0.25,0.1,booya25,IlxxxlI
10013,3,3.44,0.25,0.1,tartlain,luckytilt84
10014,0,1.25,0.5,0.25,caballeroXXX,Indigol
10015,0,0.2,0.25,0.1,FatzPanda,booya25
10016,1,8.81,0.5,0.25,caballeroXXX,IlxxxlI
10017,0,2.8,0.5,0.25,caballeroXXX,dellindi
10018,2,2.14,0.5,0.25,IlxxxlI,caballeroXXX
10019,3,25.27,0.5,0.25,d4av,narrowrange
10020,1,1.43,0.25,0.1,runsdeeply,FatzPanda
10021,0,0.2,0.25,0.1,UglyBuzzard,runsdeeply
10022,0,1.0,0.5,0.25,IlxxxlI,d4av
10023,3,10.76,0.5,0.25,IlxxxlI,caballeroXXX
10024,3,10.54,0.5,0.25,Xamroll,caballeroXXX
10025,0,0.6,0.25,0.1,AcesHigh14,tartlain
10026,0,1.25,0.5,0.25,d4av,Xamroll
10027,2,13.19,0.5,0.25,d4av,IlxxxlI
10028,3,15.77,0.25,0.1,IlxxxlI,UglyBuzzard
10029,3,3.09,0.5,0.25,Katoosi,IlxxxlI
10030,0,1.25,0.5,0.25,Xamroll,d4av
10031,1,3.09,0.5,0.25,d4av,IlxxxlI
10032,2,3.99,0.25,0.1,PersonaGrata2016,AcesHigh14
10033,0,1.25,0.5,0.25,Indigol,Katoosi
10034,1,1.43,0.25,0.1,booya25,IlxxxlI
10035,0,1.25,0.5,0.25,38979,Xamroll
10036,2,2.62,0.5,0.25,Indigol,d4av
10037,0,0.5,0.5,0.25,Indigol,38979
10038,0,9.75,0.5,0.25,narrowrange,Indigol
10039,0,1.25,0.5,0.25,IlxxxlI,Indigol
10040,0,1.25,0.5,0.25,IlxxxlI,Indigol
10041,0,0.5,0.5,0.25,caballeroXXX,IlxxxlI
10042,3,19.42,0.5,0.25,Xamroll,d4av
10043,0,1.25,0.5,0.25,d4av,caballeroXXX
10044,3,3.43,0.25,0.1,TheBigALofVA,PersonaGrata2016
10045,3,2.38,0.25,0.1,gipper PK,booya25
10046,0,1.0,0.5,0.25,Indigol,Xamroll
10047,3,2.85,0.5,0.25,d4av,IlxxxlI
10048,0,1.25,0.5,0.25,Indigol,d4av
10049,0,1.59,0.25,0.1,FatzPanda,gipper PK
10050,0,1.25,0.5,0.25,IlxxxlI,Indigol
10051,0,1.25,0.5,0.25,caballeroXXX,IlxxxlI
10052,3,2.95,0.25,0.1,IlxxxlI,TheBigALofVA
10053,3,2.85,0.5,0.25,caballeroXXX,Indigol
10054,3,29.93,0.5,0.25,d4av,narrowrange
10055,2,2.14,0.5,0.25,38979,d4av
10056,0,1.0,0.5,0.25,d4av,caballeroXXX
